player_id,player_display_name,position,years_of_experience,season,recent_team,new_team_next_year,games,receptions_per_game,targets_per_game,receiving_yards_per_game,receiving_tds_per_game,receiving_fumbles_per_game,receiving_air_yards_per_game,receiving_yards_after_catch_per_game,receiving_first_downs_per_game,receiving_epa_per_game,racr,target_share,air_yards_share,wopr,carries_per_game,rushing_yards_per_game,rushing_tds_per_game,rushing_fumbles_per_game,rushing_first_downs_per_game,fantasy_points_ppr_per_game,fantasy_points_ppr_per_game_next_year
00-0022084,Anquan Boldin,WR,12,2015,SF,1,14,4.93,7.93,56.36,0.29,0.07,63.86,20.14,2.5,0.02,0.88,0.21,0.23,0.48,0.0,0.0,0.0,0.0,0.0,12.14,10.84
00-0022921,Larry Fitzgerald,WR,11,2015,ARI,0,16,6.81,9.06,75.94,0.56,0.12,77.38,28.88,4.06,3.4,0.98,0.26,0.2,0.54,0.0,0.0,0.0,0.0,0.0,17.53,15.24
00-0022921,Larry Fitzgerald,WR,12,2016,ARI,0,16,6.69,9.38,63.94,0.38,0.12,71.88,22.38,3.75,1.91,0.89,0.24,0.19,0.48,0.12,0.31,0.0,0.0,0.0,15.24,16.34
00-0022921,Larry Fitzgerald,WR,13,2017,ARI,0,16,6.81,10.06,72.25,0.38,0.06,83.5,25.5,4.12,1.8,0.87,0.27,0.23,0.57,0.0,0.0,0.0,0.0,0.0,16.34,11.6
00-0022921,Larry Fitzgerald,WR,14,2018,ARI,0,16,4.31,7.0,45.88,0.38,0.0,64.56,12.81,2.44,0.1,0.71,0.24,0.26,0.54,0.0,0.0,0.0,0.0,0.0,11.6,11.09
00-0022921,Larry Fitzgerald,WR,15,2019,ARI,0,16,4.69,6.81,50.25,0.25,0.06,53.25,21.44,2.5,0.29,0.94,0.21,0.2,0.45,0.0,0.0,0.0,0.0,0.0,11.09,7.76
00-0024334,Brandon Marshall,WR,9,2015,NYJ,0,16,6.81,10.81,93.88,0.88,0.19,131.38,27.38,4.81,3.56,0.71,0.29,0.38,0.7,0.0,0.0,0.0,0.0,0.0,21.2,10.39
00-0024535,Eric Weems,WR,8,2015,ATL,0,12,0.08,0.08,0.92,0.0,0.0,0.5,0.42,0.08,0.09,1.83,0.0,0.0,0.0,0.08,0.33,0.0,0.0,0.08,0.21,0.0
00-0025396,Ted Ginn,WR,8,2015,CAR,0,15,2.93,6.4,49.27,0.67,0.0,102.6,16.07,2.4,1.13,0.48,0.19,0.3,0.5,0.27,4.0,0.0,0.0,0.13,12.26,10.19
00-0025396,Ted Ginn,WR,9,2016,CAR,1,16,3.38,5.94,47.0,0.25,0.0,73.06,11.38,1.69,1.02,0.64,0.17,0.2,0.4,0.88,6.12,0.0,0.0,0.38,10.19,10.64
00-0025396,Ted Ginn,WR,10,2017,NO,0,15,3.53,4.67,52.47,0.27,0.0,56.13,20.13,2.13,1.87,0.93,0.13,0.25,0.37,0.67,2.6,0.0,0.0,0.13,10.64,5.73
00-0026035,Danny Amendola,WR,7,2015,NE,0,14,4.64,6.21,46.29,0.21,0.0,42.36,18.86,2.29,1.25,1.09,0.14,0.12,0.29,0.14,0.79,0.0,0.0,0.0,10.74,5.78
00-0026035,Danny Amendola,WR,8,2016,NE,0,12,1.92,2.42,20.25,0.33,0.08,21.25,6.08,1.17,1.49,0.95,0.05,0.06,0.12,0.0,0.0,0.0,0.0,0.0,5.78,9.26
00-0026035,Danny Amendola,WR,9,2017,NE,1,15,4.07,5.73,43.93,0.13,0.07,45.47,14.0,2.67,2.69,0.97,0.15,0.13,0.31,0.0,0.0,0.0,0.0,0.0,9.26,8.49
00-0026035,Danny Amendola,WR,10,2018,MIA,1,15,3.93,5.27,38.33,0.07,0.0,39.27,15.27,1.8,-0.18,0.98,0.18,0.16,0.38,0.07,-0.13,0.0,0.0,0.0,8.49,9.37
00-0026035,Danny Amendola,WR,11,2019,DET,0,15,4.13,6.47,45.2,0.07,0.0,57.0,13.8,2.4,0.97,0.79,0.18,0.16,0.37,0.0,0.0,0.0,0.0,0.0,9.37,7.6
00-0026035,Danny Amendola,WR,12,2020,DET,1,14,3.29,4.93,43.0,0.0,0.0,39.86,20.71,2.14,0.88,1.08,0.12,0.11,0.26,0.07,0.14,0.0,0.0,0.07,7.6,8.6
00-0026176,Jordy Nelson,WR,8,2016,GB,0,16,6.06,9.5,78.56,0.88,0.06,116.38,22.56,3.88,4.52,0.68,0.25,0.35,0.61,0.0,0.0,0.0,0.0,0.0,19.04,9.8
00-0026176,Jordy Nelson,WR,9,2017,GB,1,14,3.79,6.29,34.43,0.43,0.0,68.86,9.14,2.71,-0.39,0.5,0.16,0.24,0.4,0.0,0.0,0.0,0.0,0.0,9.8,10.45
00-0026182,Eddie Royal,WR,7,2015,CHI,0,9,4.11,5.56,26.44,0.11,0.0,20.67,19.67,1.0,-0.79,1.28,0.1,0.04,0.17,0.11,-0.11,0.0,0.0,0.0,7.41,9.77
00-0026189,DeSean Jackson,WR,7,2015,WAS,0,9,3.33,5.44,58.67,0.44,0.0,85.56,17.56,1.67,2.16,0.69,0.09,0.17,0.25,0.0,0.0,0.0,0.0,0.0,11.87,12.03
00-0026189,DeSean Jackson,WR,8,2016,WAS,1,15,3.73,6.67,67.0,0.27,0.0,99.27,18.73,2.33,2.21,0.67,0.17,0.28,0.45,0.0,0.0,0.0,0.0,0.0,12.03,9.9
00-0026189,DeSean Jackson,WR,9,2017,TB,0,14,3.57,6.43,47.71,0.21,0.0,103.14,13.64,2.57,0.37,0.46,0.15,0.23,0.39,0.21,2.71,0.0,0.0,0.07,9.9,12.61
00-0026189,DeSean Jackson,WR,10,2018,TB,1,12,3.42,6.17,64.5,0.33,0.0,118.42,15.08,2.58,1.17,0.54,0.12,0.21,0.33,0.5,2.42,0.08,0.0,0.17,12.61,5.41
00-0026224,Harry Douglas,WR,7,2015,TEN,0,14,2.57,5.14,29.36,0.14,0.0,61.93,9.29,1.57,0.1,0.47,0.13,0.18,0.32,0.07,-0.43,0.0,0.0,0.0,6.32,4.5
00-0026293,Matthew Slater,WR,7,2015,NE,0,13,0.0,0.08,0.0,0.0,0.0,2.62,0.0,0.0,0.05,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0026345,Pierre Garcon,WR,7,2015,WAS,0,16,4.5,6.94,48.56,0.38,0.0,74.31,10.25,2.69,1.55,0.65,0.2,0.27,0.49,0.0,0.0,0.0,0.0,0.0,11.61,12.57
00-0026345,Pierre Garcon,WR,8,2016,WAS,1,16,4.94,7.12,65.06,0.19,0.0,73.56,21.38,3.25,3.33,0.88,0.19,0.22,0.44,0.0,0.0,0.0,0.0,0.0,12.57,11.25
00-0026345,Pierre Garcon,WR,9,2017,SF,0,8,5.0,8.38,62.5,0.0,0.0,79.88,23.75,3.12,0.96,0.78,0.11,0.13,0.26,0.0,0.0,0.0,0.0,0.0,11.25,7.32
00-0026739,Jordan Norwood,WR,6,2015,DEN,0,10,2.2,3.2,20.7,0.0,0.0,27.6,6.9,1.1,-0.25,0.75,0.05,0.05,0.11,0.0,0.0,0.0,0.0,0.0,4.27,3.44
00-0026901,Mike Wallace,WR,6,2015,MIN,1,15,2.6,4.8,31.53,0.13,0.0,51.6,11.27,1.8,0.29,0.61,0.16,0.24,0.41,0.07,0.4,0.0,0.0,0.0,6.59,12.68
00-0026901,Mike Wallace,WR,7,2016,BAL,0,16,4.5,7.25,63.56,0.25,0.06,88.38,26.69,2.69,2.14,0.72,0.17,0.28,0.46,0.31,1.94,0.0,0.0,0.12,12.68,10.08
00-0026983,Darrius Heyward-Bey,WR,6,2015,PIT,0,14,1.5,2.79,22.43,0.14,0.0,50.5,5.21,0.79,0.47,0.44,0.07,0.12,0.18,0.0,0.0,0.0,0.0,0.0,4.6,1.59
00-0026983,Darrius Heyward-Bey,WR,8,2017,PIT,0,10,0.2,0.3,4.7,0.0,0.0,5.0,2.1,0.1,0.39,0.94,0.01,0.01,0.01,0.2,3.2,0.1,0.0,0.1,1.59,0.15
00-0026986,Michael Crabtree,WR,6,2015,LV,0,16,5.31,9.12,57.62,0.56,0.06,90.0,16.44,2.81,1.6,0.64,0.24,0.3,0.58,0.0,0.0,0.0,0.0,0.0,14.45,14.96
00-0026986,Michael Crabtree,WR,7,2016,LV,0,16,5.56,9.06,62.69,0.5,0.12,94.62,15.75,3.5,2.41,0.66,0.25,0.33,0.6,0.0,0.0,0.0,0.0,0.0,14.96,13.22
00-0026986,Michael Crabtree,WR,8,2017,LV,1,13,4.46,7.77,47.54,0.62,0.08,81.46,14.62,2.69,1.19,0.58,0.18,0.23,0.43,0.0,0.0,0.0,0.0,0.0,13.22,8.29
00-0026995,Jeremy Maclin,WR,6,2015,KC,0,15,5.8,8.27,72.53,0.53,0.13,87.2,21.47,3.27,3.29,0.83,0.27,0.41,0.69,0.2,0.93,0.0,0.0,0.07,16.21,9.12
00-0026995,Jeremy Maclin,WR,7,2016,KC,1,12,3.67,6.33,44.67,0.17,0.0,68.08,11.75,2.42,0.35,0.66,0.14,0.22,0.37,0.08,-0.08,0.0,0.0,0.0,9.12,8.5
00-0027006,Kenny Britt,WR,6,2015,LA,0,16,2.25,4.5,42.56,0.19,0.0,72.06,7.38,1.81,0.56,0.59,0.15,0.3,0.44,0.0,0.0,0.0,0.0,0.0,7.63,13.08
00-0027006,Kenny Britt,WR,7,2016,LA,1,15,4.53,7.4,66.8,0.33,0.13,84.33,19.67,3.13,2.31,0.79,0.21,0.32,0.54,0.0,0.0,0.0,0.0,0.0,13.08,4.8
00-0027057,Brandon Tate,WR,6,2015,CIN,1,15,0.13,0.2,3.93,0.07,0.0,3.93,0.67,0.07,0.18,1.0,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.93,1.63
00-0027057,Brandon Tate,WR,7,2016,BUF,0,15,0.53,0.73,7.8,0.0,0.0,5.67,3.47,0.4,0.56,1.38,0.02,0.02,0.05,0.2,3.2,0.0,0.0,0.13,1.63,1.55
00-0027150,Julian Edelman,WR,6,2015,NE,0,9,6.78,9.78,76.89,0.78,0.11,74.89,34.44,4.11,2.99,1.03,0.14,0.14,0.31,0.33,2.56,0.0,0.0,0.33,19.17,14.52
00-0027150,Julian Edelman,WR,7,2016,NE,0,16,6.12,9.94,69.12,0.19,0.06,88.81,30.88,3.44,2.52,0.78,0.29,0.33,0.67,0.75,3.56,0.0,0.06,0.19,14.52,17.28
00-0027150,Julian Edelman,WR,9,2018,NE,0,12,6.17,9.0,70.83,0.5,0.0,69.25,29.0,3.42,2.15,1.02,0.19,0.19,0.42,0.75,8.92,0.0,0.0,0.58,17.28,16.02
00-0027595,Bryan Walters,WR,5,2015,JAX,0,11,2.91,4.09,33.45,0.09,0.0,32.64,11.09,1.82,2.28,1.03,0.07,0.06,0.16,0.0,0.0,0.0,0.0,0.0,6.8,5.95
00-0027681,Brandon LaFell,WR,5,2015,NE,1,11,3.36,6.73,46.82,0.0,0.0,91.45,20.36,2.0,-0.18,0.51,0.12,0.2,0.32,0.18,0.82,0.0,0.0,0.0,8.13,11.62
00-0027681,Brandon LaFell,WR,6,2016,CIN,0,16,4.0,6.69,53.88,0.38,0.0,66.94,21.5,2.62,1.91,0.8,0.2,0.24,0.47,0.06,-0.12,0.0,0.0,0.0,11.62,7.8
00-0027685,Emmanuel Sanders,WR,5,2015,DEN,0,15,5.07,9.13,75.67,0.4,0.07,130.0,24.2,3.4,2.37,0.58,0.23,0.35,0.59,0.2,1.93,0.0,0.0,0.07,15.09,14.17
00-0027685,Emmanuel Sanders,WR,6,2016,DEN,0,15,5.27,9.13,68.8,0.33,0.07,112.2,16.8,3.33,1.35,0.61,0.25,0.34,0.61,0.07,0.27,0.0,0.0,0.0,14.17,9.54
00-0027685,Emmanuel Sanders,WR,7,2017,DEN,0,12,3.92,7.67,46.25,0.17,0.0,81.5,13.92,2.5,0.82,0.57,0.17,0.21,0.39,0.0,0.0,0.0,0.0,0.0,9.54,16.52
00-0027685,Emmanuel Sanders,WR,8,2018,DEN,1,12,5.92,8.17,72.33,0.33,0.0,78.58,24.75,3.0,1.56,0.92,0.17,0.21,0.41,0.33,4.42,0.08,0.0,0.17,16.52,11.19
00-0027685,Emmanuel Sanders,WR,9,2019,SF,1,17,3.88,5.71,51.12,0.29,0.0,60.47,13.94,2.41,1.09,0.85,0.2,0.29,0.51,0.0,0.0,0.0,0.0,0.0,11.19,11.77
00-0027685,Emmanuel Sanders,WR,10,2020,NO,1,14,4.36,5.86,51.86,0.36,0.07,51.64,12.14,2.43,2.34,1.0,0.16,0.22,0.4,0.07,0.86,0.0,0.0,0.07,11.77,9.41
00-0027690,Eric Decker,WR,5,2015,NYJ,0,15,5.33,8.8,68.47,0.8,0.07,101.33,14.27,4.0,3.76,0.68,0.22,0.27,0.52,0.0,0.0,0.0,0.0,0.0,16.85,7.27
00-0027691,Andre Roberts,WR,5,2015,WAS,1,8,1.38,2.62,16.88,0.0,0.0,30.75,4.75,0.62,-0.16,0.55,0.04,0.06,0.1,0.0,0.0,0.0,0.0,0.0,3.81,3.18
00-0027691,Andre Roberts,WR,6,2016,DET,1,16,0.88,1.56,11.75,0.06,0.0,22.44,3.94,0.56,0.41,0.52,0.04,0.08,0.12,0.0,0.0,0.0,0.0,0.0,3.18,0.14
00-0027691,Andre Roberts,WR,7,2017,ATL,1,16,0.06,0.25,0.75,0.0,0.0,1.25,0.44,0.06,-0.12,0.6,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.14,2.37
00-0027691,Andre Roberts,WR,8,2018,NYJ,1,16,0.62,1.12,4.94,0.06,0.0,9.56,1.06,0.25,-0.41,0.52,0.04,0.03,0.08,0.12,1.25,0.0,0.0,0.06,2.37,0.44
00-0027691,Andre Roberts,WR,9,2019,BUF,0,13,0.23,0.54,1.54,0.0,0.0,8.38,0.38,0.08,-0.19,0.18,0.01,0.02,0.04,0.08,0.54,0.0,0.0,0.0,0.44,0.47
00-0027691,Andre Roberts,WR,10,2020,BUF,1,15,0.27,0.33,2.27,0.0,0.0,3.2,0.33,0.13,-0.11,0.71,0.01,0.01,0.02,0.07,-0.2,0.0,0.0,0.0,0.47,0.78
00-0027793,Antonio Brown,WR,5,2015,PIT,0,16,8.5,12.06,114.62,0.62,0.06,131.88,37.06,5.25,3.64,0.87,0.33,0.36,0.75,0.19,1.75,0.0,0.0,0.06,24.39,20.49
00-0027793,Antonio Brown,WR,6,2016,PIT,0,15,7.07,10.27,85.6,0.8,0.0,105.6,28.93,4.27,3.25,0.81,0.26,0.31,0.61,0.2,0.6,0.0,0.0,0.07,20.49,22.16
00-0027793,Antonio Brown,WR,7,2017,PIT,0,14,7.21,11.64,109.5,0.64,0.21,156.21,34.36,5.14,3.07,0.7,0.28,0.42,0.71,0.0,0.0,0.0,0.0,0.0,22.16,21.58
00-0027793,Antonio Brown,WR,8,2018,PIT,1,15,6.93,11.2,86.47,1.0,0.0,126.07,32.33,4.2,1.72,0.69,0.25,0.35,0.62,0.0,0.0,0.0,0.0,0.0,21.58,14.64
00-0027816,Marc Mariani,WR,5,2015,CHI,1,16,1.38,2.06,18.75,0.0,0.0,19.56,8.12,1.19,1.11,0.96,0.06,0.07,0.15,0.0,0.0,0.0,0.0,0.0,3.25,0.09
00-0027874,Demaryius Thomas,WR,5,2015,DEN,0,16,6.56,11.06,81.5,0.38,0.12,115.75,29.94,3.94,0.41,0.7,0.29,0.33,0.67,0.0,0.0,0.0,0.0,0.0,16.71,14.14
00-0027874,Demaryius Thomas,WR,6,2016,DEN,0,16,5.62,9.0,67.69,0.31,0.12,92.56,20.12,3.12,1.61,0.73,0.26,0.3,0.6,0.0,0.0,0.0,0.0,0.0,14.14,12.87
00-0027874,Demaryius Thomas,WR,7,2017,DEN,1,16,5.19,8.75,59.31,0.31,0.06,91.38,18.69,3.31,-0.75,0.65,0.25,0.31,0.6,0.0,0.0,0.0,0.0,0.0,12.87,10.45
00-0027874,Demaryius Thomas,WR,8,2018,HOU,1,15,3.93,5.93,45.13,0.33,0.0,60.47,18.47,2.47,1.86,0.75,0.16,0.21,0.38,0.0,0.0,0.0,0.0,0.0,10.45,7.75
00-0027891,Golden Tate,WR,5,2015,DET,0,16,5.62,8.0,50.81,0.38,0.06,47.38,33.31,3.12,0.9,1.07,0.21,0.18,0.44,0.38,2.56,0.0,0.0,0.19,13.09,13.94
00-0027891,Golden Tate,WR,6,2016,DET,0,16,5.69,8.44,67.31,0.25,0.06,67.94,38.69,2.88,1.57,0.99,0.23,0.25,0.52,0.62,0.25,0.0,0.06,0.06,13.94,14.03
00-0027891,Golden Tate,WR,7,2017,DET,1,16,5.75,7.5,62.69,0.31,0.06,44.75,38.31,2.75,0.79,1.4,0.21,0.16,0.43,0.31,1.38,0.0,0.0,0.12,14.03,12.19
00-0027891,Golden Tate,WR,8,2018,PHI,1,15,4.93,7.53,53.0,0.27,0.13,49.47,28.47,2.2,1.0,1.07,0.2,0.19,0.43,0.27,2.27,0.0,0.0,0.07,12.19,14.02
00-0027891,Golden Tate,WR,9,2019,NYG,0,11,4.45,7.73,61.45,0.55,0.0,74.27,25.82,2.73,1.79,0.83,0.14,0.17,0.33,0.09,1.45,0.0,0.0,0.09,14.02,7.21
00-0027902,Dez Bryant,WR,5,2015,DAL,0,9,3.44,8.0,44.56,0.33,0.0,105.0,14.56,2.0,-1.49,0.42,0.14,0.23,0.37,0.0,0.0,0.0,0.0,0.0,9.9,13.85
00-0027902,Dez Bryant,WR,6,2016,DAL,0,13,3.85,7.38,61.23,0.62,0.08,106.62,10.77,2.92,2.1,0.57,0.2,0.36,0.55,0.0,0.0,0.0,0.0,0.0,13.85,11.65
00-0027918,Andrew Hawkins,WR,4,2015,CLE,0,8,3.38,5.38,34.5,0.0,0.12,37.75,15.88,1.25,0.27,0.91,0.07,0.06,0.15,0.0,0.0,0.0,0.0,0.0,6.82,5.21
00-0027942,A.J. Green,WR,4,2015,CIN,0,16,5.38,8.25,81.06,0.62,0.06,105.38,21.31,3.94,4.72,0.77,0.27,0.38,0.67,0.0,0.0,0.0,0.0,0.0,17.11,18.64
00-0027942,A.J. Green,WR,5,2016,CIN,0,10,6.6,10.0,96.4,0.4,0.0,123.6,25.8,4.1,4.86,0.78,0.18,0.28,0.47,0.0,0.0,0.0,0.0,0.0,18.64,14.18
00-0027942,A.J. Green,WR,6,2017,CIN,0,16,4.69,8.94,67.38,0.5,0.12,117.06,18.56,3.44,0.36,0.58,0.29,0.45,0.75,0.0,0.0,0.0,0.0,0.0,14.18,16.6
00-0027942,A.J. Green,WR,7,2018,CIN,0,9,5.11,8.56,77.11,0.67,0.22,106.44,18.11,4.11,3.19,0.72,0.15,0.22,0.37,0.0,0.0,0.0,0.0,0.0,16.6,6.96
00-0027942,A.J. Green,WR,9,2020,CIN,1,16,2.94,6.5,32.69,0.12,0.0,89.19,5.38,2.12,-0.95,0.37,0.18,0.3,0.49,0.0,0.0,0.0,0.0,0.0,6.96,9.8
00-0027942,A.J. Green,WR,10,2021,ARI,0,16,3.38,5.75,53.0,0.19,0.0,69.31,11.31,2.31,1.78,0.76,0.16,0.25,0.42,0.0,0.0,0.0,0.0,0.0,9.8,4.74
00-0027944,Julio Jones,WR,4,2015,ATL,0,16,8.5,12.69,116.94,0.5,0.19,128.81,40.06,5.88,5.18,0.91,0.33,0.43,0.79,0.0,0.0,0.0,0.0,0.0,23.07,18.56
00-0027944,Julio Jones,WR,5,2016,ATL,0,14,5.93,9.21,100.64,0.43,0.0,130.07,28.29,4.57,4.36,0.77,0.24,0.39,0.64,0.0,0.0,0.0,0.0,0.0,18.56,15.74
00-0027944,Julio Jones,WR,6,2017,ATL,0,16,5.5,9.25,90.25,0.19,0.0,131.56,30.38,4.19,3.59,0.69,0.29,0.44,0.74,0.06,0.94,0.0,0.0,0.06,15.74,20.37
00-0027944,Julio Jones,WR,7,2018,ATL,0,16,7.06,10.62,104.81,0.5,0.12,148.56,28.0,5.0,4.31,0.71,0.28,0.45,0.74,0.12,0.75,0.0,0.0,0.06,20.37,18.27
00-0027944,Julio Jones,WR,8,2019,ATL,0,15,6.6,10.47,92.93,0.4,0.07,130.33,22.8,5.13,4.38,0.71,0.24,0.35,0.61,0.13,-0.2,0.0,0.0,0.0,18.27,16.23
00-0027944,Julio Jones,WR,9,2020,ATL,1,9,5.67,7.56,85.67,0.33,0.0,84.89,25.67,4.0,5.94,1.01,0.11,0.14,0.27,0.0,0.0,0.0,0.0,0.0,16.23,8.04
00-0027944,Julio Jones,WR,10,2021,TEN,1,10,3.1,4.8,43.4,0.1,0.0,57.9,11.2,1.9,1.54,0.75,0.09,0.14,0.24,0.0,0.0,0.0,0.0,0.0,8.04,7.04
00-0027944,Julio Jones,WR,11,2022,TB,1,10,2.4,4.3,29.9,0.2,0.0,60.3,11.4,1.3,0.75,0.5,0.06,0.12,0.17,0.5,4.5,0.0,0.0,0.4,7.04,4.55
00-0027996,Torrey Smith,WR,4,2015,SF,0,16,2.06,3.88,41.44,0.25,0.0,54.0,13.62,1.44,1.72,0.77,0.12,0.22,0.33,0.0,0.0,0.0,0.0,0.0,7.83,5.39
00-0027996,Torrey Smith,WR,5,2016,SF,1,12,1.67,4.08,22.25,0.25,0.0,55.0,5.08,1.17,-1.18,0.4,0.1,0.16,0.27,0.0,0.0,0.0,0.0,0.0,5.39,5.67
00-0027996,Torrey Smith,WR,6,2017,PHI,1,16,2.25,4.25,26.88,0.12,0.0,55.06,8.19,0.69,0.25,0.49,0.12,0.17,0.3,0.06,-0.19,0.0,0.0,0.0,5.67,6.25
00-0028002,Randall Cobb,WR,4,2015,GB,0,16,4.94,8.06,51.81,0.38,0.0,60.88,27.25,2.62,1.62,0.85,0.23,0.21,0.49,0.81,3.12,0.0,0.0,0.19,12.68,11.41
00-0028002,Randall Cobb,WR,5,2016,GB,0,13,4.62,6.46,46.92,0.31,0.0,40.85,28.0,2.77,2.1,1.15,0.14,0.1,0.27,0.77,2.54,0.0,0.0,0.31,11.41,11.39
00-0028002,Randall Cobb,WR,6,2017,GB,0,14,4.71,6.57,46.64,0.29,0.07,39.64,29.43,2.07,1.43,1.18,0.17,0.14,0.34,0.64,1.21,0.0,0.0,0.07,11.39,9.59
00-0028002,Randall Cobb,WR,7,2018,GB,1,9,4.22,6.78,42.56,0.22,0.11,58.0,25.89,2.0,0.23,0.73,0.1,0.09,0.21,0.0,0.0,0.0,0.0,0.0,9.59,10.33
00-0028002,Randall Cobb,WR,8,2019,DAL,1,15,3.67,5.53,55.2,0.2,0.13,54.93,21.93,2.73,1.92,1.0,0.14,0.15,0.32,0.2,0.73,0.0,0.0,0.0,10.33,10.01
00-0028002,Randall Cobb,WR,9,2020,HOU,1,10,3.8,4.8,44.1,0.3,0.0,32.3,17.1,2.0,2.4,1.37,0.09,0.07,0.18,0.0,0.0,0.0,0.0,0.0,10.01,8.69
00-0028002,Randall Cobb,WR,10,2021,GB,0,11,2.55,3.55,34.09,0.45,0.0,27.91,12.55,1.91,1.95,1.22,0.07,0.07,0.15,0.09,0.09,0.0,0.0,0.0,8.69,6.28
00-0028002,Randall Cobb,WR,11,2022,GB,1,13,2.62,3.85,32.08,0.08,0.08,36.54,14.23,1.46,1.74,0.88,0.09,0.11,0.21,0.0,0.0,0.0,0.0,0.0,6.28,1.88
00-0028091,Jeremy Kerley,WR,4,2015,NYJ,1,16,1.0,1.62,9.5,0.12,0.0,8.38,5.94,0.5,0.2,1.13,0.04,0.02,0.08,0.0,0.0,0.0,0.0,0.0,2.7,9.29
00-0028091,Jeremy Kerley,WR,5,2016,SF,1,16,4.0,7.19,41.69,0.19,0.06,61.75,12.94,2.06,-1.47,0.68,0.24,0.25,0.53,0.0,0.0,0.0,0.0,0.0,9.29,6.21
00-0028114,Dwayne Harris,WR,4,2015,NYG,0,15,2.4,3.8,26.4,0.27,0.0,31.13,9.13,1.33,0.45,0.85,0.09,0.1,0.21,0.13,0.8,0.0,0.0,0.07,7.52,0.52
00-0028114,Dwayne Harris,WR,5,2016,NYG,0,16,0.06,0.06,0.81,0.06,0.0,0.81,0.0,0.06,0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,1.15
00-0028116,Aldrick Robinson,WR,5,2016,ATL,1,13,1.54,2.46,24.85,0.15,0.0,30.69,5.85,1.08,1.29,0.81,0.06,0.09,0.15,0.0,0.0,0.0,0.0,0.0,4.95,4.07
00-0028116,Aldrick Robinson,WR,6,2017,SF,1,14,1.36,3.43,18.57,0.14,0.0,37.43,3.21,0.86,-0.43,0.5,0.08,0.11,0.2,0.0,0.0,0.0,0.0,0.0,4.07,5.01
00-0028237,Chris Hogan,WR,4,2015,BUF,1,15,2.4,3.93,30.0,0.13,0.0,52.2,7.13,1.2,0.3,0.57,0.13,0.17,0.31,0.07,0.27,0.0,0.0,0.0,6.24,8.59
00-0028237,Chris Hogan,WR,5,2016,NE,0,15,2.53,3.87,45.33,0.27,0.07,53.33,16.07,1.53,1.86,0.85,0.11,0.19,0.29,0.2,0.6,0.0,0.0,0.0,8.59,12.18
00-0028237,Chris Hogan,WR,6,2017,NE,0,9,3.78,6.56,48.78,0.56,0.0,86.67,19.0,2.44,1.96,0.56,0.1,0.15,0.25,0.33,1.89,0.0,0.0,0.11,12.18,7.08
00-0028263,Andre Holmes,WR,4,2015,LV,0,15,0.93,2.2,13.4,0.27,0.0,33.07,2.87,0.6,0.2,0.41,0.05,0.1,0.16,0.0,0.0,0.0,0.0,0.0,3.87,2.79
00-0028263,Andre Holmes,WR,5,2016,LV,1,16,0.88,1.56,7.88,0.19,0.0,13.25,1.62,0.56,0.14,0.59,0.04,0.05,0.1,0.0,0.0,0.0,0.0,0.0,2.79,4.3
00-0028263,Andre Holmes,WR,6,2017,BUF,1,10,1.3,2.3,12.0,0.3,0.0,30.8,1.1,1.0,0.86,0.39,0.05,0.07,0.13,0.0,0.0,0.0,0.0,0.0,4.3,2.25
00-0028411,Dontrelle Inman,WR,1,2015,LAC,0,13,2.69,4.85,37.38,0.23,0.15,60.85,13.62,1.69,1.87,0.61,0.1,0.16,0.26,0.0,0.0,0.0,0.0,0.0,7.66,10.19
00-0028411,Dontrelle Inman,WR,2,2016,LAC,1,16,3.62,6.06,50.62,0.25,0.0,66.38,13.38,2.31,1.63,0.76,0.17,0.22,0.41,0.0,0.0,0.0,0.0,0.0,10.19,6.53
00-0028411,Dontrelle Inman,WR,3,2017,CHI,1,10,2.5,4.4,34.3,0.1,0.0,56.1,3.1,1.9,0.89,0.61,0.08,0.12,0.2,0.0,0.0,0.0,0.0,0.0,6.53,9.55
00-0028434,Doug Baldwin,WR,4,2015,SEA,0,16,4.88,6.44,66.81,0.88,0.06,61.88,27.5,2.94,4.15,1.08,0.22,0.24,0.49,0.0,0.0,0.0,0.0,0.0,16.81,15.85
00-0028434,Doug Baldwin,WR,5,2016,SEA,0,16,5.88,7.81,70.5,0.44,0.06,69.38,29.5,3.31,3.66,1.02,0.23,0.23,0.5,0.19,0.12,0.0,0.0,0.0,15.85,13.96
00-0028434,Doug Baldwin,WR,6,2017,SEA,0,16,4.69,7.25,61.94,0.5,0.0,92.25,17.12,2.75,2.74,0.67,0.22,0.27,0.52,0.12,-0.5,0.0,0.0,0.0,13.96,10.91
00-0028497,Kamar Aiken,WR,4,2015,BAL,0,16,4.69,7.94,59.0,0.31,0.06,97.75,13.19,3.38,1.04,0.6,0.19,0.31,0.5,0.0,0.0,0.0,0.0,0.0,12.34,4.24
00-0028497,Kamar Aiken,WR,5,2016,BAL,1,16,1.81,3.12,20.5,0.06,0.0,35.38,6.62,1.12,0.58,0.58,0.08,0.11,0.19,0.0,0.0,0.0,0.0,0.0,4.24,2.02
