player_id,player_name,player_display_name,position,position_group,headshot_url,season,season_type,recent_team,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance_list,fantasy_points,fantasy_points_ppr
00-0029621,G.Zuerlein,Greg Zuerlein,K,SPEC,https://static.www.nfl.com/image/private/{formatInstructions}/league/gzuks9rryzy90fecvi9l,2015,REG,LA,14,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,7,3,61,0.666666666666667,1,2,9,5,2,1,0,0,1,1,3,2,33;37;52;49;27;30;42;39;38;61;35;45;53;26;38;19;42;33;32;44,53;63;63;35;48;52;52,50;40;48,775,366,138,26,28,1,1,0.928571428571429,0,0,0,0,,0,0
00-0029623,A.Tanney,Alex Tanney,QB,QB,https://static.www.nfl.com/image/private/{formatInstructions}/league/tqipcy0hxt88hpkpbhoz,2015,REG,TEN,1,10,14,99,1,0,3,-34,0,0,123,24,7,-0.563154807892338,7.09813620362963,0,0.804878048780488,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,7.96,7.96
00-0029626,I.Pead,Isaiah Pead,RB,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/m8timwkljalmp27akxyx,2015,REG,LA,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,2,3,0,1,1,0,-6.21652351028752,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,63,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,-1.7,-1.7
00-0029627,J.Crawford,Jack Crawford,DT,DL,https://static.www.nfl.com/image/private/{formatInstructions}/league/y5hjl6vr71qzqjxgimdo,2015,REG,DAL,12,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,10,4,7,5,31,0,4,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029629,N.Stupar,Nate Stupar,MLB,LB,https://static.www.nfl.com/image/private/{formatInstructions}/league/qpptamzmljqkzqvndhyr,2015,REG,ATL,13,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,32,1,7,1,2,0,1,0,2,0,0,2,0,0,0,0,0,0,1,1,1,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029630,M.Brockers,Michael Brockers,DT,DL,https://static.www.nfl.com/image/private/{formatInstructions}/league/qkh4jhodaog0uckpbzja,2015,REG,LA,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,24,3,17,8,34,0,3,14,6,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029632,M.Sanu,Mohamed Sanu,WR,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/a6loroqhta6g65aqnsrk,2015,REG,CIN,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,10,71,2,0,0,4,5.29308092052816,0,33,49,394,0,1,0,341,203,17,6.45095374069993,0,1.15542521994135,0.098989898989899,0.0769404332129964,0.202343151733946,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,58.5,91.5
00-0029634,J.Hanna,James Hanna,TE,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/rtnxe02klclu847zqbdq,2015,REG,DAL,10,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,9,14,79,0,0,0,60,77,4,-2.27437935391208,0,1.31666666666667,0.0269749518304432,0.0148038490007402,0.0508251220461829,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,7.9,16.9
00-0029638,M.Floyd,Michael Floyd,WR,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/lisxjuyoo7hiux1ac4jb,2015,REG,ARI,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,52,89,849,6,0,0,1413,208,40,41.1595286265496,0,0.600849256900212,0.161818181818182,0.232248520710059,0.405301237224314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,120.9,172.9
00-0029639,J.Fleming,Jamell Fleming,CB,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/jrisi7xq9ugwob6uu6kr,2015,REG,KC,10,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,18,1,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,2,20,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029640,B.Quick,Brian Quick,WR,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/tayczwuhluj2hyrva3cp,2015,REG,LA,9,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,10,32,102,0,0,0,512,39,5,-11.0339903984714,0,0.19921875,0.0683760683760684,0.13452443510247,0.196731207135831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,10.2,20.2
00-0029641,T.Crawford,Tyrone Crawford,DT,DL,https://static.www.nfl.com/image/private/{formatInstructions}/league/j5iskgdhhvnubj3ah2me,2015,REG,DAL,12,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,20,3,12,7,49,0,5,33,9,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029643,W.Mercilus,Whitney Mercilus,DE,DL,https://static.www.nfl.com/image/private/{formatInstructions}/league/ppap8wfihhya2o1ekket,2015,REG,HOU,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,30,2,20,13,63,1,12,60,16,0,0,2,0,0,0,0,1,1,1,1,0,3,25,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029647,K.Wilber,Kyle Wilber,LB,LB,https://static.www.nfl.com/image/private/{formatInstructions}/league/jihvpjzchro8ggkx2gus,2015,REG,DAL,12,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,1,13,3,9,1,4,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,6,6
00-0029653,F.Cox,Fletcher Cox,DT,DL,https://static.www.nfl.com/image/private/{formatInstructions}/league/guiegvu50wdv6lzspebo,2015,REG,PHI,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,47,3,21,11,65,3,9.5,71.5,20,0,0,2,0,0,0,0,0,0,2,2,0,3,14,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029657,A.Hicks,Akiem Hicks,DE,DL,https://static.www.nfl.com/image/private/{formatInstructions}/league/u6vzbrj6xejni2lks17m,2015,REG,NE,12,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,7,2,14,4,13,0,3,12,7,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029658,C.White,Corey White,S,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/dirpipkxdoqnbhopnrn4,2015,REG,DAL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029660,T.Graham,Trevor Graham,WR,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/wlgjczfjbekzvbjmgtzc,2015,REG,NO,4,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,4,4,24,0,0,0,-17,41,1,-0.530234975507483,0,0,0.00603318250377074,-0.0032642089093702,0.00676482751909697,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,2.4,6.4
00-0029661,A.Tiller,Andrew Tiller,G,OL,https://static.www.nfl.com/image/private/{formatInstructions}/league/mr2ua0hzlxbsauvslccr,2015,REG,SF,4,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029666,J.LeRibeus,Josh LeRibeus,G,OL,https://static.www.nfl.com/image/private/{formatInstructions}/league/idrqqkgc8rsu9shrgyss,2015,REG,WAS,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029668,A.Luck,Andrew Luck,QB,QB,https://static.www.nfl.com/image/private/{formatInstructions}/league/ojix2ha2u58zqozaw756,2015,REG,IND,7,162,293,1881,15,12,15,-88,2,0,2824,698,90,-8.24006684258604,-4.23538592823765,1,0.666076487252125,33,196,0,1,1,15,-0.973800761217717,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,130.84,130.84
00-0029669,D.Hightower,Dont'a Hightower,OLB,LB,https://static.www.nfl.com/image/private/{formatInstructions}/league/ye8raazdvcmtv19wpmvo,2015,REG,NE,12,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,33,18,10,5,29,0,3.5,26.5,6,0,0,2,0,0,0,0,0,0,1,1,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029670,M.Barron,Mark Barron,ILB,LB,https://static.www.nfl.com/image/private/{formatInstructions}/league/k2cyah7375qcgf3djal2,2015,REG,LA,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,76,3,37,16,34,3,1,5,4,0,0,5,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029672,R.Reiff,Riley Reiff,OT,OL,https://static.www.nfl.com/image/private/{formatInstructions}/league/o7mwtkt8hoi05yvuijzc,2015,REG,DET,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,57,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029676,M.Claiborne,Morris Claiborne,CB,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/pu8wjusv3snwgouolnn7,2015,REG,DAL,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,30,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,78,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029677,B.Weeden,Brandon Weeden,QB,QB,https://static.www.nfl.com/image/private/{formatInstructions}/league/m8oocp4p9nskilnakgnw,2015,REG,HOU,6,97,140,1043,5,2,10,-77,2,1,1016,484,53,12.1631909362093,4.3687563362739,0,1.02657480314961,16,47,1,0,0,5,7.11747635797176,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,66.42,66.42
00-0029678,D.DeCastro,David DeCastro,G,OL,https://static.www.nfl.com/image/private/{formatInstructions}/league/dgh6opx3fqczs5rry2ng,2015,REG,PIT,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029679,B.Brooks,Brandon Brooks,G,OL,https://static.www.nfl.com/image/private/{formatInstructions}/league/wlko6hftwezwwfscjj8c,2015,REG,HOU,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,45,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029681,J.Jenkins,Janoris Jenkins,CB,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/qfjugbhul7ergngoqlyg,2015,REG,LA,14,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,53,3,8,1,1,1,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,5,62,1,5,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029682,B.Osweiler,Brock Osweiler,QB,QB,https://static.www.nfl.com/image/private/{formatInstructions}/league/pwkmtgeitdi79qtumb2x,2015,REG,DEN,8,170,275,1967,10,6,23,-151,3,1,2422,885,91,5.10807413850176,-1.15230623700402,0,0.812138728323699,21,61,1,1,0,6,-1.59040633632296,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,6,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,116.78,116.78
00-0029683,R.Hillman,Ronnie Hillman,RB,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/quqwvjr2zciit0emquzg,2015,REG,DEN,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,207,863,7,2,1,43,-16.9560508907967,0,24,35,111,0,1,0,33,122,3,-17.3291168515,0,3.36363636363636,0.0579470198675497,0.00596313697144922,0.091094725681339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,137.4,161.4
00-0029684,B.Thompson,Brandon Thompson,DT,DL,https://static.www.nfl.com/image/private/{formatInstructions}/league/u5qdcq1bqjwhdi4nbjjr,2015,REG,CIN,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,4,0,4,3,7,0,0.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029687,M.Kalil,Matt Kalil,OT,OL,https://static.www.nfl.com/image/private/{formatInstructions}/league/bwzvjccohuf6reov6ynb,2015,REG,MIN,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,55,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029688,D.Poe,Dontari Poe,DT,DL,https://static.www.nfl.com/image/private/{formatInstructions}/league/gjbkt6fwdu9qhurrekkx,2015,REG,KC,14,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,1,1,0,0,1,2.76251429051626,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,26,3,10,2,3,1,1,2,3,0,0,0,0,0,0,0,0,0,1,1,0,3,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,6.1,6.1
00-0029689,D.Allen,Dwayne Allen,TE,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/wduwt0ibzoutozuywe4b,2015,REG,IND,13,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,1,0,0,0,1,0.342033183609601,0,16,29,109,1,0,0,176,50,4,-2.72087476821616,0,0.619318181818182,0.0480132450331126,0.0333017975402081,0.0953311258278146,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,17,33
00-0029690,T.Johnson,Trumaine Johnson,CB,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/bmiv0rw74m5vsmbeqh4h,2015,REG,LA,14,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,56,2,13,1,2,0,0,0,0,7,136,17,1,0,0,0,0,0,1,1,0,3,25,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029691,J.Robinson,Josh Robinson,DB,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/jdzlrmsowu9pizucn7tb,2015,REG,MIN,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029692,B.Anger,Bryan Anger,P,SPEC,https://static.www.nfl.com/image/upload/{formatInstructions}/league/e1fozrp2fhprrkheqt0x,2015,REG,JAX,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029693,O.Vernon,Olivier Vernon,DE,DL,https://static.www.nfl.com/image/private/{formatInstructions}/league/duns00snyaxpnzssaciy,2015,REG,MIA,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,38,3,20,16,115,0,7.5,56.5,36,0,0,0,0,0,0,0,0,0,0,0,0,10,110,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029696,C.Lewis-Harris,Chris Lewis-Harris,CB,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/ysvaeegskjeebv1zbczm,2015,REG,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,4,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029697,C.Fleener,Coby Fleener,TE,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/csj8khi0e2rpkvqqjmc1,2015,REG,IND,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,54,84,491,3,0,0,671,178,23,-11.4587586077959,1,0.731743666169896,0.139072847682119,0.126963103122044,0.297483443708609,0,2,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,69.1,123.1
00-0029699,T.Bergstrom,Tony Bergstrom,G,OL,https://static.www.nfl.com/image/private/{formatInstructions}/league/bn4p0jfggxtcblfua8t2,2015,REG,LV,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0029701,R.Tannehill,Ryan Tannehill,QB,QB,https://static.www.nfl.com/image/private/{formatInstructions}/league/yvwju12dl6haf3r8uzrm,2015,REG,MIA,16,363,586,4208,24,12,45,-420,8,3,5146,1861,193,-2.7203507271417,0.917861846135695,1,0.817722502914885,32,141,1,2,0,10,-0.0913043501204811,0,1,1,9,0,0,0,3,6,0,1.14097248273902,0,3,0.00172117039586919,0.000582072176949942,0.00298920611766875,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,4,20,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,257.32,258.32
00-0029708,K.Wright,Kendall Wright,WR,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/edsrjypqphqpfqezc5k9,2015,REG,TEN,10,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,5,17,0,0,0,1,-0.225007309461944,0,36,60,408,3,0,0,701,143,21,-1.35476471360648,0,0.582025677603424,0.110497237569061,0.144298065047345,0.266754501886732,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,60.5,96.5
